NAME                                              VERSION                                                  TYPE                          
crossbeam-utils                                   0.8.21                                                   rust-crate  (+1 duplicate)    
crypto-common                                     0.1.7                                                    rust-crate  (+1 duplicate)    
cryptography                                      48.0.0                                                   python                        
cssesc                                            3.0.0                                                    npm                           
csv                                               1.4.0                                                    rust-crate  (+1 duplicate)    
csv-core                                          0.1.13                                                   rust-crate  (+1 duplicate)    
ctrlc                                             3.5.2                                                    rust-crate  (+1 duplicate)    
curl                                              8.14.1-2+deb13u3                                         deb                           
cyclonedx-bom                                     0.8.1                                                    rust-crate  (+1 duplicate)    
cyclonedx-bom-macros                              0.1.0                                                    rust-crate  (+1 duplicate)    
dash                                              0.5.12-12                                                deb                           
dashmap                                           6.2.1                                                    rust-crate  (+1 duplicate)    
data-encoding                                     2.11.0                                                   rust-crate  (+1 duplicate)    
data-uri-to-buffer                                6.0.2                                                    npm                           
deadpool                                          0.12.3                                                   rust-crate  (+1 duplicate)    
deadpool-runtime                                  0.1.4                                                    rust-crate  (+1 duplicate)    
debconf                                           1.5.91                                                   deb                           
debian-archive-keyring                            2025.1                                                   deb                           
debianutils                                       5.23.2                                                   deb                           
debug                                             4.4.3                                                    npm                           
decompress-response                               6.0.0                                                    npm                           
deep-is                                           0.1.4                                                    npm         (+1 duplicate)    
defaults                                          1.0.4                                                    npm                           
defer-to-connect                                  2.0.1                                                    npm                           
define-property                                   2.0.2                                                    npm                           
delegates                                         1.0.0                                                    npm                           
deobfuscator                                      2.4.5                                                    npm                           
depd                                              2.0.0                                                    npm                           
der                                               0.7.10                                                   rust-crate  (+1 duplicate)    
der-parser                                        10.0.0                                                   rust-crate  (+1 duplicate)    
deranged                                          0.5.8                                                    rust-crate  (+1 duplicate)    
detect-installer                                  0.1.0                                                    python                        
diff                                              5.0.0                                                    npm                           
diff                                              8.0.4                                                    npm                           
difflib                                           0.4.0                                                    rust-crate  (+1 duplicate)    
diffutils                                         1:3.10-4                                                 deb                           
digest                                            0.10.7                                                   rust-crate  (+1 duplicate)    
dirs                                              6.0.0                                                    rust-crate  (+1 duplicate)    
dirs-sys                                          0.5.0                                                    rust-crate  (+1 duplicate)    
diskus                                            0.9.0                                                    rust-crate  (+1 duplicate)    
displaydoc                                        0.2.5                                                    rust-crate  (+1 duplicate)    
distlib                                           0.4.0                                                    python                        
dlv-list                                          0.5.2                                                    rust-crate  (+1 duplicate)    
dnspython                                         2.8.0                                                    python                        
doc-comment                                       0.3.4                                                    rust-crate  (+1 duplicate)    
dotenvy                                           0.15.7                                                   rust-crate  (+1 duplicate)    
dpkg                                              1.22.22                                                  deb                           
dunce                                             1.0.5                                                    rust-crate  (+1 duplicate)    
dyn-clone                                         1.0.20                                                   rust-crate  (+1 duplicate)    
either                                            1.15.0                                                   rust-crate  (+1 duplicate)    
electron-to-chromium                              1.5.166                                                  npm                           
email-validator                                   2.3.0                                                    python                        
emoji-regex                                       8.0.0                                                    npm                           
encoding                                          0.1.13                                                   npm                           
encoding_rs                                       0.8.35                                                   rust-crate  (+1 duplicate)    
encoding_rs_io                                    0.1.7                                                    rust-crate  (+1 duplicate)    
endi                                              1.1.1                                                    rust-crate  (+1 duplicate)    
ensure-posix-path                                 1.1.1                                                    npm                           
enumflags2                                        0.7.12                                                   rust-crate  (+1 duplicate)    
env-paths                                         2.2.1                                                    npm                           
equivalent                                        1.0.2                                                    rust-crate  (+1 duplicate)    
erased-serde                                      0.4.10                                                   rust-crate  (+1 duplicate)    
err-code                                          2.0.3                                                    npm                           
errno                                             0.3.14                                                   rust-crate  (+1 duplicate)    
error-ex                                          1.3.2                                                    npm                           
es-module-lexer                                   1.1.0                                                    npm                           
escalade                                          3.2.0                                                    npm                           
escape-string-regexp                              4.0.0                                                    npm                           
eslint-scope                                      7.1.1                                                    npm                           
eslint-scope                                      9.1.2                                                    npm                           
eslint-utils                                      3.0.0                                                    npm                           
eslint-visitor-keys                               3.3.0                                                    npm                           
eslint-visitor-keys                               5.0.1                                                    npm                           
espree                                            11.2.0                                                   npm                           
esprima                                           4.0.1                                                    npm                           
esquery                                           1.4.2                                                    npm                           
esrecurse                                         4.3.0                                                    npm                           
estraverse                                        5.3.0                                                    npm         (+1 duplicate)    
esutils                                           2.0.3                                                    npm         (+1 duplicate)    
etcetera                                          0.11.0                                                   rust-crate  (+1 duplicate)    
event-listener                                    5.4.1                                                    rust-crate  (+1 duplicate)    
event-listener-strategy                           0.5.4                                                    rust-crate  (+1 duplicate)    
events                                            0.5                                                      python                        
events                                            3.3.0                                                    npm                           
exponential-backoff                               3.1.3                                                    npm                           
fancy-log                                         1.3.3                                                    npm                           
fast-deep-equal                                   3.1.3                                                    npm                           
fast-levenshtein                                  2.0.6                                                    npm         (+1 duplicate)    
fastapi                                           0.136.3                                                  python                        
fastapi-cli                                       0.0.24                                                   python                        
fastapi-cloud-cli                                 0.18.0                                                   python                        
fastar                                            0.11.0                                                   python                        
fastest-levenshtein                               1.0.16                                                   npm                           
fastrand                                          2.4.1                                                    rust-crate  (+1 duplicate)    
fdir                                              6.5.0                                                    npm                           
fetch-blob                                        3.1.5                                                    npm                           
filelock                                          3.29.0                                                   python                        
filetime                                          0.2.29                                                   rust-crate  (+1 duplicate)    
find-up                                           6.3.0                                                    npm                           
findutils                                         4.10.0-3                                                 deb                           
fixedbitset                                       0.5.7                                                    rust-crate  (+1 duplicate)    
flast                                             3.0.0                                                    npm                           
flate2                                            1.1.9                                                    rust-crate  (+1 duplicate)    
flatted                                           3.2.7                                                    npm                           
float-cmp                                         0.10.0                                                   rust-crate  (+1 duplicate)    
fluent-uri                                        0.4.1                                                    rust-crate  (+1 duplicate)    
fnv                                               1.0.7                                                    rust-crate  (+1 duplicate)    
foldhash                                          0.1.5                                                    rust-crate  (+1 duplicate)    
foldhash                                          0.2.0                                                    rust-crate  (+1 duplicate)    
for-in                                            1.0.2                                                    npm                           
for-own                                           1.0.0                                                    npm                           
foreground-child                                  3.1.1                                                    npm                           
form_urlencoded                                   1.2.2                                                    rust-crate  (+1 duplicate)    
formdata-polyfill                                 4.0.6                                                    npm                           
fs-err                                            3.3.0                                                    rust-crate  (+1 duplicate)    
fs-minipass                                       3.0.3                                                    npm                           
fs-monkey                                         1.0.3                                                    npm                           
fs-readdir-recursive                              1.1.0                                                    npm                           
fs-write-stream-atomic                            1.0.10                                                   npm                           
fs.realpath                                       1.0.0                                                    npm                           
function-bind                                     1.1.2                                                    npm                           
functional-red-black-tree                         1.0.1                                                    npm                           
futures                                           0.3.32                                                   rust-crate  (+1 duplicate)    
futures-channel                                   0.3.32                                                   rust-crate  (+1 duplicate)    
futures-core                                      0.3.32                                                   rust-crate  (+1 duplicate)    
futures-executor                                  0.3.32                                                   rust-crate  (+1 duplicate)    
futures-io                                        0.3.32                                                   rust-crate  (+1 duplicate)    
futures-lite                                      2.6.1                                                    rust-crate  (+1 duplicate)    
futures-sink                                      0.3.32                                                   rust-crate  (+1 duplicate)    
futures-task                                      0.3.32                                                   rust-crate  (+1 duplicate)    
futures-util                                      0.3.32                                                   rust-crate  (+1 duplicate)    
gcc-14-base                                       14.2.0-19                                                deb                           
generic-array                                     0.14.7                                                   rust-crate  (+1 duplicate)    
get-caller-file                                   2.0.5                                                    npm         (+1 duplicate)    
get-stream                                        8.0.1                                                    npm                           
getrandom                                         0.2.16                                                   rust-crate  (+1 duplicate)    
getrandom                                         0.3.3                                                    rust-crate  (+1 duplicate)    
getrandom                                         0.4.1                                                    rust-crate  (+1 duplicate)    
glob                                              0.3.3                                                    rust-crate  (+1 duplicate)    
glob                                              13.0.6                                                   npm                           
glob                                              8.1.0                                                    npm                           
globals                                           13.23.0                                                  npm                           
globalyzer                                        0.1.4                                                    npm                           
globrex                                           0.1.2                                                    npm                           
globset                                           0.4.18                                                   rust-crate  (+1 duplicate)    
globwalk                                          0.9.1                                                    rust-crate  (+1 duplicate)    
goblin                                            0.10.5                                                   rust-crate  (+1 duplicate)    
got                                               11.8.5                                                   npm                           
gpg                                               2.4.7-21+deb13u1+b3                                      deb                           
gpgconf                                           2.4.7-21+deb13u1+b3                                      deb                           
graceful-fs                                       4.2.10                                                   npm                           
graceful-fs                                       4.2.11                                                   npm                           
grep                                              3.11-4                                                   deb                           
grpcio                                            1.80.0                                                   python                        
gui                                               UNKNOWN                                                  binary                        
gui-32                                            UNKNOWN                                                  binary                        
gui-64                                            UNKNOWN                                                  binary                        
gui-arm64                                         UNKNOWN                                                  binary                        
gyp                                               0.16.2-2                                                 deb                           
gyp-next                                          0.16.2                                                   python                        
gzip                                              1.13-1                                                   deb                           
h11                                               0.16.0                                                   python                        
h2                                                0.4.14                                                   rust-crate  (+1 duplicate)    
handlebars                                        3:4.7.7+~4.1.0-1                                         deb                           
handlebars                                        4.7.7                                                    npm                           
has                                               1.0.4                                                    npm                           
has-flag                                          5.0.1                                                    npm                           
has-unicode                                       2.0.1                                                    npm                           
hashbrown                                         0.14.5                                                   rust-crate  (+1 duplicate)    
hashbrown                                         0.15.5                                                   rust-crate  (+1 duplicate)    
hashbrown                                         0.17.1                                                   rust-crate  (+1 duplicate)    
hatch-vcs                                         0.5.0                                                    python                        
hatchling                                         1.29.0                                                   python                        
hex                                               0.4.3                                                    rust-crate  (+1 duplicate)    
hkdf                                              0.12.4                                                   rust-crate  (+1 duplicate)    
hmac                                              0.12.1                                                   rust-crate  (+1 duplicate)    
homedir                                           0.3.6                                                    rust-crate  (+1 duplicate)    
hosted-git-info                                   6.1.1                                                    npm                           
hosted-git-info                                   9.0.3                                                    npm                           
hostname                                          3.25                                                     deb                           
html-escape                                       0.2.13                                                   rust-crate  (+1 duplicate)    
http                                              1.4.0                                                    rust-crate  (+1 duplicate)    
http-body                                         1.0.1                                                    rust-crate  (+1 duplicate)    
http-body-util                                    0.1.3                                                    rust-crate  (+1 duplicate)    
http-cache-semantics                              4.1.0                                                    npm                           
http-cache-semantics                              4.2.0                                                    npm                           
http-content-range                                0.2.4                                                    rust-crate  (+1 duplicate)    
http-proxy-agent                                  7.0.2                                                    npm                           
http2-wrapper                                     2.1.11                                                   npm                           
httparse                                          1.10.1                                                   rust-crate  (+1 duplicate)    
httpcore                                          1.0.9                                                    python                        
httpdate                                          1.0.3                                                    rust-crate  (+1 duplicate)    
https-proxy-agent                                 7.0.6                                                    npm                           
httptools                                         0.8.0                                                    python                        
httpx                                             0.28.1                                                   python                        
hyper                                             1.9.0                                                    rust-crate  (+1 duplicate)    
hyper-rustls                                      0.27.7                                                   rust-crate  (+1 duplicate)    
hyper-util                                        0.1.20                                                   rust-crate  (+1 duplicate)    
iconv-lite                                        0.6.3                                                    npm                           
iconv-lite                                        0.7.2                                                    npm                           
icu_collections                                   2.1.1                                                    rust-crate  (+1 duplicate)    
icu_locale_core                                   2.1.1                                                    rust-crate  (+1 duplicate)    
icu_normalizer                                    2.1.1                                                    rust-crate  (+1 duplicate)    
icu_normalizer_data                               2.1.1                                                    rust-crate  (+1 duplicate)    
icu_properties                                    2.1.2                                                    rust-crate  (+1 duplicate)    
icu_properties_data                               2.1.2                                                    rust-crate  (+1 duplicate)    
icu_provider                                      2.1.1                                                    rust-crate  (+1 duplicate)    
idna                                              1.1.0                                                    rust-crate  (+1 duplicate)    
idna                                              3.16                                                     python                        
idna_adapter                                      1.2.1                                                    rust-crate  (+1 duplicate)    
ieee754                                           1.2.1                                                    npm                           
iferr                                             1.0.2                                                    npm                           
ignore                                            0.4.25                                                   rust-crate  (+1 duplicate)    
ignore-walk                                       8.0.0                                                    npm                           
image                                             0.25.10                                                  rust-crate  (+1 duplicate)    
import-fresh                                      3.3.0                                                    npm                           
importlib-metadata                                8.7.1                                                    python                        
imurmurhash                                       0.1.4                                                    npm                           
indent-string                                     4.0.0                                                    npm                           
indexmap                                          2.14.0                                                   rust-crate  (+1 duplicate)    
indicatif                                         0.18.4                                                   rust-crate  (+1 duplicate)    
indoc                                             2.0.7                                                    rust-crate  (+1 duplicate)    
inflight                                          1.0.6                                                    npm                           
inherits                                          2.0.4                                                    npm                           
ini                                               3.0.1                                                    npm                           
ini                                               6.0.0                                                    npm                           
iniconfig                                         2.3.0                                                    python                        
init-package-json                                 8.2.5                                                    npm                           
init-system-helpers                               1.69~deb13u1                                             deb                           
inout                                             0.1.4                                                    rust-crate  (+1 duplicate)    
insta                                             1.47.2                                                   rust-crate  (+1 duplicate)    
interpret                                         2.2.0                                                    npm                           
ip                                                2.0.1                                                    npm                           
ip-address                                        10.2.0                                                   npm                           
ip-regex                                          4.3.0                                                    npm                           
ipnet                                             2.12.0                                                   rust-crate  (+1 duplicate)    
iri-string                                        0.7.10                                                   rust-crate  (+1 duplicate)    
is-arrayish                                       0.3.2                                                    npm                           
is-binary-path                                    2.1.0                                                    npm                           
is-buffer                                         2.0.5                                                    npm                           
is-cidr                                           6.0.4                                                    npm                           
is-core-module                                    2.13.1                                                   npm                           
is-descriptor                                     3.0.0                                                    npm                           
is-docker                                         0.2.0                                                    rust-crate  (+1 duplicate)    
is-extendable                                     1.0.1                                                    npm                           
is-extglob                                        2.1.1                                                    npm                           
is-fullwidth-code-point                           3.0.0                                                    npm                           
is-fullwidth-code-point                           4.0.0                                                    npm                           
is-interactive                                    1.0.0                                                    npm                           
is-path-cwd                                       2.2.0                                                    npm                           
is-plain-obj                                      3.0.0                                                    npm                           
is-plain-object                                   5.0.0                                                    npm                           
is-stream                                         3.0.0                                                    npm                           
is-typedarray                                     1.0.0                                                    npm                           
is-unicode-supported                              0.1.0                                                    npm                           
is-windows                                        1.0.2                                                    npm                           
is-wsl                                            0.4.0                                                    rust-crate  (+1 duplicate)    
is_ci                                             1.2.0                                                    rust-crate  (+1 duplicate)    
is_terminal_polyfill                              1.70.2                                                   rust-crate  (+1 duplicate)    
isarray                                           2.0.5                                                    npm                           
isexe                                             2.0.0                                                    npm                           
isexe                                             4.0.0                                                    npm                           
isobject                                          4.0.0                                                    npm                           
isodate                                           0.7.2                                                    python                        
itertools                                         0.14.0                                                   rust-crate  (+1 duplicate)    
itoa                                              1.0.17                                                   rust-crate  (+1 duplicate)    
itsdangerous                                      2.2.0                                                    python                        
jaraco-context                                    6.1.0                                                    python                        
jaraco-functools                                  4.4.0                                                    python                        
jaraco-text                                       4.0.0                                                    python                        
jiff                                              0.2.24                                                   rust-crate  (+1 duplicate)    
jinja2                                            3.1.6                                                    python                        
jobserver                                         0.1.34                                                   rust-crate  (+1 duplicate)    
js-md5                                            0.8.3                                                    npm                           
js-tokens                                         8.0.0                                                    npm                           
jsesc                                             3.0.2                                                    npm                           
json-buffer                                       3.0.1                                                    npm                           
json-parse-better-errors                          1.0.2                                                    npm                           
json-parse-even-better-errors                     2.3.1                                                    npm                           
json-parse-even-better-errors                     5.0.0                                                    npm                           
json-schema                                       0.4.0                                                    npm                           
json-schema-traverse                              1.0.0                                                    npm                           
json-stable-stringify                             1.0.2                                                    npm                           
json-stringify-nice                               1.1.4                                                    npm                           
jsonify                                           0.0.1                                                    npm                           
jsonparse                                         1.3.1                                                    npm         (+1 duplicate)    
jsonwebtoken                                      10.3.0                                                   rust-crate  (+1 duplicate)    
just-diff                                         6.0.2                                                    npm                           
just-diff-apply                                   5.5.0                                                    npm                           
keyv                                              4.0.4                                                    npm                           
kind-of                                           6.0.3                                                    npm                           
lazy_static                                       1.5.0                                                    rust-crate  (+1 duplicate)    
levn                                              0.3.0                                                    npm                           
levn                                              0.4.1                                                    npm                           
libacl1                                           2.3.2-2+b1                                               deb                           
libapt-pkg7.0                                     3.0.3                                                    deb                           
libassuan9                                        3.0.2-2                                                  deb                           
libattr1                                          1:2.5.2-3                                                deb                           
libaudit-common                                   1:4.0.2-2                                                deb                           
libaudit1                                         1:4.0.2-2+b2                                             deb                           
libblkid1                                         2.41-5                                                   deb                           
libbrotli1                                        1.1.0-2+b7                                               deb                           
libbsd0                                           0.12.2-2                                                 deb                           
libbz2-1.0                                        1.0.8-6                                                  deb                           
libc                                              0.2.183                                                  rust-crate  (+1 duplicate)    
libc-bin                                          2.41-12+deb13u3                                          deb                           
libc6                                             2.41-12+deb13u3                                          deb                           
libcap-ng0                                        0.8.5-4+b1                                               deb                           
libcap2                                           1:2.75-10+deb13u1+b1                                     deb                           
libcares2                                         1.34.5-1+deb13u1                                         deb                           
libcom-err2                                       1.47.2-3+b11                                             deb                           
libcrypt1                                         1:4.4.38-1                                               deb                           
libcurl4t64                                       8.14.1-2+deb13u3                                         deb                           
libdb5.3t64                                       5.3.28+dfsg2-9                                           deb                           
libdebconfclient0                                 0.280                                                    deb                           
libexpat1                                         2.7.1-2                                                  deb                           
libffi8                                           3.4.8-2                                                  deb                           
libgcc-s1                                         14.2.0-19                                                deb                           
libgcrypt20                                       1.11.0-7+deb13u1                                         deb                           
libgdbm6t64                                       1.24-2                                                   deb                           
libgmp10                                          2:6.3.0+dfsg-3                                           deb                           
libgnutls30t64                                    3.8.9-3+deb13u4                                          deb                           
libgpg-error0                                     1.51-4                                                   deb                           
libgssapi-krb5-2                                  1.21.3-5+deb13u1                                         deb                           
libhogweed6t64                                    3.10.1-1                                                 deb                           
libicu76                                          76.1-4                                                   deb                           
libidn2-0                                         2.3.8-2                                                  deb                           
